ecco_id,image_count
1387900300,1
1387900400,96
1387900500,9
1387900600,10
1388000101,2
1388000102,2
1388000103,2
1388000104,2
1388000200,32
1388000400,1
1388000500,29
1388000600,7
1388000800,5
1388000900,2
1388001000,8
1388100101,2
1388100102,2
1388100200,6
1388100300,5
1388100400,4
1388100500,9
1388100700,14
1388100900,1
1388101100,75
1388101300,2
1388200101,1
1388200102,1
1388200103,1
1388200104,1
1388200300,5
1388200500,3
1388200602,1
1388300100,33
1388300600,1
1388400400,2
1388400700,1
1388500101,8
1388500102,11
1388600101,11
1388600102,5
1388600300,6
1388700101,7
1388700102,5
1388700200,1
1388700500,4
1388700800,10
1388800100,2
1388800201,10
1388800300,11
1388900200,28
1388900300,2
1388900400,4
1389000200,26
1389000400,8
1389100100,21
1389100200,15
1389100300,21
1389100400,2
1389100500,5
1389100600,3
1389200100,12
1389200200,11
1389200300,3
1389200400,1
1389300200,4
1389300300,2
1389300500,20
1389400101,2
1389400102,3
1389400300,12
1389400400,11
1389400500,3
1389400700,1
1389400900,1
1389500101,39
1389500102,16
1389500200,26
1389500400,4
1389600200,2
1389600300,5
1389600400,2
1389600500,4
1389600700,2
1389601200,17
1389601300,2
1389601400,1
1389601500,5
1389601600,5
1389601800,2
1389700100,1
1389700200,2
1389700300,1
1389700400,5
1389700500,3
1389700600,1
1389700700,3
1389700800,11
1389701000,2
1389701200,1
1389701300,2
1389701401,1
1389701500,8
1389701600,1
1389701800,1
1389701900,1
1389702000,2
1389702200,1
1389702300,14
1389702400,6
1389702500,1
1389800101,5
1389800102,55
1389900103,6
1389900200,2
1389900400,3
1389900700,1
1390000500,3
1390001000,2
1390001200,6
1390001300,2
1390001400,21
1390001500,4
1390100101,29
1390100102,27
1390100103,30
1390100300,2
1390100400,2
1390101000,1
1390101100,1
1390101200,4
1390101300,2
1390101400,2
1390200500,2
1390200600,1
1390200700,2
1390201100,3
1390201200,2
1390201300,4
1390201400,4
1390201500,10
1390201600,2
1390201700,2
1390201800,3
1390201900,4
1390300200,69
1390300700,5
1390301100,5
1390301400,20
1390301500,2
1390301800,4
1390301900,3
1390302000,1
1390302500,1
1390400100,52
1390400200,10
1390500500,1
1390500600,22
1390500700,3
1390500900,4
1390501001,1
1390600200,3
1390600300,1
1390600400,1
1390600500,3
1390600600,16
1390600701,11
1390600702,12
1390700200,6
1390700301,5
1390700302,3
1390700500,14
1390800100,1
1390800200,2
1390800300,6
1390800400,2
1390800500,2
1390800600,2
1390800700,2
1390800900,2
1390801001,1
1390801100,2
1390801200,30
1390801300,1
1390801500,2
1390801700,1
1390900200,4
1390900400,1
1390900500,2
1390901000,2
1390901100,5
1390901200,1
1390901700,1
1390901800,1
1390902000,1
1391000100,1
1391000200,1
1391000700,2
1391000800,1
1391001000,2
1391001200,4
1391001800,5
1391001900,3
1391100100,2
1391100200,5
1391100300,1
1391100500,1
1391100800,4
1391100900,3
1391101100,1
1391101200,1
1391101500,1
1391101700,2
1391101800,5
1391101900,1
1391102000,4
1391102102,6
1391200100,11
1391200600,1
1391301800,1
1391303700,1
1391304300,1
1391400101,14
1391400102,40
1391400103,20
1391500500,5
1391500700,3
1391501000,3
1391501100,2
1391501300,5
1391600100,1
1391600200,1
1391600300,4
1391600400,2
1391600600,13
1391600700,15
1391700300,2
1391701100,2
1391701200,2
1391701300,3
1391701400,2
1391701500,1
1391701600,1
1391701700,2
1391701800,2
1391701900,1
1391702000,2
1391702100,2
1391702200,1
1391702300,1
1391702400,2
1391702500,1
1391702600,2
1391702700,1
1391702800,1
1391702900,2
1391703100,1
1391704900,1
1391705400,1
1391800300,1
1391800500,1
1391800600,2
1391800700,3
1391800800,57
1391800900,5
1391801000,5
1391801100,1
1391801300,3
1391900100,3
1391900200,1
1391900500,3
1391900600,1
1391901100,2
1391901200,11
1392000600,1
1392000800,1
1392001000,2
1392001100,2
1392001200,2
1392001300,1
1392001400,1
1392001500,2
1392001600,1
1392002100,1
1392002600,1
1392002700,1
1392003100,1
1392003200,1
1392003300,2
1392003400,1
1392003600,2
1392003700,1
1392003800,2
1392003900,2
1392004000,1
1392004100,2
1392004200,1
1392004300,1
1392004400,2
1392004500,1
1392004600,2
1392004700,1
1392004800,2
1392005100,2
1392005500,1
1392100100,2
1392100500,1
1392101400,1
1392102200,1
1392104000,1
1392104300,6
1392104400,1
1392104702,1
1392200300,1
1392200500,5
1392200600,1
1392200900,2
1392201000,1
1392201300,2
1392201400,1
1392201500,2
1392202200,3
1392202300,4
1392202400,2
1392202600,1
1392300101,2
1392300102,2
1392300201,9
1392300202,3
1392400112,9
1392400113,26
1392400219,4
1392400300,16
1392500101,5
1392500102,5
1392500200,4
1392500300,1
1392600200,3
1392600300,2
1392600400,1
1392600701,1
1392600702,1
1392600900,24
1392601000,1
1392700100,3
1392700200,4
1392700300,2
1392700400,4
1392700500,4
1392700600,6
1392700700,2
1392700800,2
1392700900,2
1392701000,5
1392701100,7
1392701500,39
1392701600,28
1392800100,2
1392800300,18
1392800401,13
1392800402,2
1392800500,2
1392800600,40
1392900200,7
1392900300,1
1392900400,4
1392900700,7
1392900800,96
1392900900,1
1393000100,3
1393000300,4
1393000400,24
1393000600,144
1393000700,55
1393100200,1
1393100700,13
1393100800,2
1393100900,2
1393200100,2
1393200500,1
1393200700,2
1393201000,2
1393201400,3
1393201500,2
1393201600,2
1393201700,1
1393202000,2
1393202400,1
1393202500,1
1393202700,1
1393300300,1
1393300400,3
1393300700,2
1393300800,3
1393300900,3
1393301000,2
1393301100,3
1393301200,2
1393301400,2
1393301500,4
1393301700,1
1393301800,4
1393302000,1
1393302300,2
1393302400,1
1393400300,5
1393400400,6
1393400500,1
1393400700,2
1393400900,2
1393401000,1
1393401500,30
1393401600,1
1393500100,1
1393500200,3
1393500400,7
1393500500,1
1393500600,12
1393500700,1
1393500800,9
1393500900,1
1393600102,1
1393600300,9
1393700101,26
1393700102,24
1393700103,16
1393800104,13
1393800105,8
1393800106,17
1393900107,2
1393900108,6
1393900109,5
1394000110,7
1394000111,6
1394000112,4
1394100113,9
1394100114,6
1394100115,6
1394200200,3
1394200300,8
1394300101,21
1394300102,8
1394300103,6
1394300104,9
1394300105,8
1394300106,7
1394300107,6
1394400108,2
1394400109,3
1394400110,1
1394600200,2
1394600500,1
1394600600,2
1394600800,3
1394600900,2
1394601300,1
1394601600,1
1394601900,3
1394602200,1
1394701001,45
1394701002,30
1394701003,59
1394800102,1
1394800103,1
1394800104,2
1394900400,2
1394900500,1
1394900600,1
1394901100,2
1394902000,1
1394902100,2
1395000300,3
1395000400,1
1395000700,1
1395000800,1
1395000900,1
1395001900,2
1395002000,3
1395002300,2
1395002400,4
1395002500,2
1395100101,1
1395100103,1
1395200104,1
1395200200,9
1395200300,1
1395300100,8
1395300200,9
1395300400,10
1395300500,4
1395300600,1
1395300700,2
1395300800,3
1395300900,2
1395301200,2
1395301400,1
1395301500,3
1395301600,3
1395302000,2
1395302100,3
1395302200,5
1395400400,6
1395400600,3
1395400800,14
1395500500,1
1395500600,2
1395500800,2
1395500900,6
1395501100,3
1395501200,1
1395501300,7
1395501500,1
1395502200,6
1395502400,21
1395502500,6
1395502600,25
1395502800,1
1395502900,4
1395503100,4
1395503200,15
1395503300,1
1395600100,19
1395600600,11
1395600700,9
1395700100,12
1395700200,12
1395700300,1
1395700400,50
1395700600,3
1395700700,5
1395700800,2
1395800101,3
1395800103,1
1395900200,1
1395900400,1
1395900600,1
1395900800,2
1395900900,1
1395901100,4
1395901200,1
1395901300,15
1395901600,1
1395901700,3
1396000400,2
1396000700,1
1396000800,1
1396000900,1
1396001000,4
1396001100,1
1396001200,17
1396001300,6
1396001400,1
1396001500,2
1396001700,1
1396001800,1
1396002100,9
1396100100,11
1396100300,32
1396100500,58
1396100600,10
1396100700,28
1396100800,3
1396200100,1
1396200300,2
1396200700,3
1396200800,1
1396200900,4
1396201000,2
1396201100,1
1396201200,6
1396201300,8
1396201400,8
1396201800,2
1396202000,4
1396202100,2
1396202200,1
1396202300,1
1396202700,3
1396202900,12
1396300100,1
1396300200,4
1396300300,12
1396300400,11
1396300500,13
1396300600,11
1396300800,1
1396400200,16
1396400500,2
1396400700,5
1396400800,2
1396400900,42
1396401000,2
1396401201,1
1396401202,1
1396401400,4
1396500100,4
1396500300,1
1396500400,5
1396600300,2
1396600400,3
1396600601,8
1396600603,17
1396700200,14
1396800200,3
1396800500,3
1396800600,2
1396800700,23
1396800800,1
1396800900,3
1396801200,1
1396801400,1
1396900300,13
1396900500,3
1396900600,25
1396900700,3
1396900800,6
1396900900,32
1396901300,9
1396901400,75
1396901800,3
1396901900,3
1396902000,2
1396902100,2
1397000300,72
1397000400,7
1397100100,1
1397100200,9
1397100300,3
1397100501,25
1397100502,24
1397100600,3
1397100700,1
1397200200,3
1397200300,3
1397200400,1
1397200500,2
1397200600,2
1397200900,2
1397300101,1
1397300200,21
1397300300,16
1397300600,1
1397300700,6
1397300800,3
1397300900,4
1397301000,1
1397400100,1
1397400200,1
1397400300,2
1397400400,2
1397400600,3
1397400800,2
1397400900,5
1397401000,5
1397401100,2
1397401200,2
1397401300,3
1397401400,1
1397401500,8
1397401600,7
1397401700,11
1397401800,3
1397402000,4
1397402100,1
1397402200,2
1397402300,2
1397500101,72
1397500102,54
1397500200,3
1397500300,1
1397500400,1
1397500500,1
1397500600,1
1397500700,3
1397500800,4
1397600100,3
1397600400,2
1397600500,1
1397600600,1
1397600700,5
1397600800,2
1397600900,2
1397601000,2
1397601100,1
1397601200,3
1397601400,2
1397601500,3
1397601600,4
1397601700,1
1397601900,3
1397602000,6
1397602100,6
1397602200,4
1397602300,3
1397602400,5
1397602500,4
1397700200,42
1397700300,4
1397800100,5
1397800200,1
1397900101,23
1397900102,26
1397900200,3
1397900300,9
1397900400,4
1398100100,3
1398100200,12
1398100300,17
1398100700,62
1398200100,9
1398200200,1
1398300100,20
1398300300,20
1398400200,1
1398400300,2
1398400500,3
1398500100,6
1398600101,8
1398600102,4
1398700102,35
1398700103,12
1398700104,5
1398800100,1
1398800200,12
1398800400,3
1398800600,2
1398800800,1
1398800900,3
1398801000,2
1398900101,2
1398900102,1
1398900200,18
1398900300,2
1398900400,1
1398900500,2
1398900800,3
1398900900,1
1398901200,4
1398901300,1
1399000100,1
1399000300,4
1399000400,2
1399000500,2
1399000600,1
1399000700,1
1399000800,2
1399000900,2
1399001000,5
1399001100,3
1399001700,1
1399001800,2
1399002300,1
1399100100,72
1399100500,1
1399100600,1
1399100700,2
1399100800,1
1399100900,2
1399101000,1
1399200100,1
1399200200,1
1399200600,1
1399201000,1
1399201100,1
1399201200,4
1399300100,2
1399300200,3
1399300400,2
1399300500,1
1399300600,1
1399300700,1
1399300801,2
1399300802,1
1399301000,3
1399301100,9
1399400200,18
1399400300,2
1399400400,20
1399400500,2
1399400602,1
1399500202,12
1399500300,3
1399500400,2
1399500500,5
1399500600,1
1399600200,3
1399600400,1
1399600500,2
1399600600,17
1399600700,13
1399600900,90
1399700100,1
1399700300,21
1399700400,7
1399700500,28
1399700600,2
1399800200,2
1399800400,14
1399800600,1
1399800700,1
1399900300,2
1399900500,2
1399900600,16
1399900700,2
1400000100,2
1400000300,1
1400000500,1
1400000600,1
1400000700,5
1400000800,1
1400000900,1
1400001600,1
1400001700,13
1400001800,4
1400001900,4
1400100100,17
1400100200,7
1400100300,2
1400100400,20
1400100500,31
1400200100,5
1400200300,90
1400200600,4
1400200700,3
1400200800,3
1400200900,1
1400201000,6
1400201300,2
1400201500,1
1400201600,1
1400201700,2
1400201900,16
1400202100,20
1400300200,2
1400300300,8
1400400100,26
1400400200,4
1400400300,11
1400400400,1
1400400500,4
1400400700,6
1400400800,1
1400401000,1
1400401600,6
1400401700,4
1400500101,1
1400600200,17
1400600500,7
1400601200,2
1400602200,2
1400602500,2
1400602600,17
1400602700,3
1400700700,2
1400700900,2
1400701100,1
1400701200,2
1400701300,1
1400701400,2
1400701600,3
1400701700,4
1400800100,2
1400800200,2
1400800300,2
1400800400,1
1400800500,7
1400800800,6
1400800900,4
1400801000,6
1400900100,2
1400900300,17
1400900400,29
1400900500,2
1401100200,3
1401200100,1
1401200200,37
1401200300,1
1401400400,1
1401500100,1
1401500200,6
1401600100,8
1401600300,3
1401600800,2
1401600900,2
1401601000,1
1401601100,2
1401601600,2
1401601800,2
1401601900,1
1401602300,6
1401700100,1
1401700400,11
1401700500,6
1401700600,1
1401800101,1
1401800102,1
1401800103,4
1401800200,2
1401800300,1
1401900101,1
1402100200,1
1402100400,1
1402100501,1
1402200100,2
1402200400,3
1402200500,2
1402200700,1
1402200800,2
1402201200,1
1402300101,3
1402300102,1
1402400101,5
1402400102,2
1402400103,2
1402400104,2
1402500101,2
1402500800,1
1402500903,14
1402600100,1
1402600201,65
1402600202,47
1402600300,8
1402600800,1
1402600900,2
1402601000,2
1402700200,1
1402701200,2
1402701800,1
1402800100,3
1402800900,2
1402801000,2
1402801100,1
1402801200,6
1402801400,1
1402801600,1
1402801900,1
1402900100,1
1402900800,1
1402901000,4
1402901400,1
1402901700,2
1402901900,1
1402902000,5
1403000100,4
1403000700,25
1403100400,1
1403100700,1
1403100800,1
1403101100,2
1403200102,1
1403300105,1
1403400110,1
1403500100,1
1403500200,1
1403500400,1
1403500500,4
1403500700,1
1403500900,1
1403501000,1
1403501100,2
1403501200,1
1403501800,1
1403502400,1
1403700300,12
1403700400,1
1403700600,2
1403700800,4
1403700900,1
1403701100,2
1403701200,4
1403800100,7
1403800200,3
1403900100,7
1403900200,1
1403900400,23
1403900500,3
1404000100,11
1404000300,1
1404100101,3
1404100102,3
1404100103,2
1404200104,2
1404200105,3
1404200106,3
1404300101,4
1404300102,4
1404300300,1
1404400100,10
1404400200,8
1404400300,1
1404400400,2
1404400600,2
1404400700,2
1404400800,1
1404401000,6
1404401100,3
1404401300,1
1404401500,2
1404401600,2
1404401800,2
1404500101,2
1404500102,3
1404500200,6
1404500300,3
1404500400,6
1404500700,1
1404500800,5
1404500900,1
1404501100,1
1404501300,1
1404501400,3
1404600100,36
1404600200,4
1404600300,5
1404600400,1
1404600500,9
1404600600,3
1404600800,11
1404601000,4
1404601100,1
1404601200,6
1404601300,3
1404700100,2
1404700200,4
1404700300,2
1404700500,3
1404700600,1
1404800400,6
1404900101,3
1404900102,2
1404900200,2
1405000100,2
1405000200,2
1405000300,1
1405000400,7
1405000500,5
1405000600,4
1405000700,11
1405000800,3
1405000900,4
1405001000,2
1405001200,2
1405001300,12
1405001400,1
1405100400,2
1405100500,1
1405100700,2
1405100800,5
1405100900,2
1405101100,4
1405101300,1
1405101500,2
1405101700,3
1405101800,1
1405101900,1
1405102000,6
1405102100,2
1405102300,3
1405102400,3
1405102500,1
1405200700,1
1405200800,1
1405200900,1
1405201200,3
1405300400,1
1405300500,2
1405301200,3
1405301400,2
1405301500,1
1405301600,2
1405301700,3
1405301800,1
1405301900,1
1405302000,2
1405400100,2
1405400200,91
1405400400,1
1405400500,1
1405400600,3
1405400700,1
1405400800,2
1405400900,3
1405401100,1
1405500200,11
1405500500,1
1405600100,28
1405600300,3
1405600600,2
1405601000,2
1405601200,5
1405700101,89
1405700300,1
1405700600,4
1405700700,1
1405701000,3
1405800100,5
1405800400,2
1405800900,2
1405801000,1
1405801600,1
1405803200,2
1405900100,1
1405900400,2
1405900500,2
1405901900,1
1405902500,1
1405902900,1
1405903000,1
1405903400,1
1405903800,2
1405903900,2
1405904000,5
1405904100,2
1405904200,4
1405904300,3
1405904700,4
1405904900,1
1406000100,2
1406000200,1
1406000900,2
1406001000,2
1406001600,1
1406002000,2
1406002100,7
1406002200,3
1406300200,24
1406300300,1
1406300400,1
1406300500,1
1406300801,13
1406300802,21
1406300901,7
1406300902,3
1406301200,1
1406301400,11
1406400101,10
1406400102,5
1406400103,9
1406400104,6
1406400600,1
1406400801,16
1406400802,19
1406500101,6
1406500102,9
1406500103,6
1406500104,9
1406500200,4
1406500300,8
1406500500,2
1406500600,4
1406500800,3
1406500900,1
1406501000,1
1406501100,4
1406501200,2
1406600101,59
1406600102,90
1406600103,80
1406600104,113
1406600105,90
1406600106,71
1406600107,142
1406700108,51
1406700109,110
1406700110,53
1406700200,6
1406700300,1
1406700600,2
1406700700,8
1406700800,4
1406700900,32
1406701000,3
1406701100,13
1406701200,5
1406701300,10
1406800126,14
1406800203,6
1406800204,5
1406800205,5
1406800206,4
1406800207,4
1406900101,17
1406900102,11
1406900103,9
1406900104,6
1406900200,9
1406900300,3
1406900400,4
1407000200,26
1407100500,1
1407100700,1
1407101100,5
1407101200,4
1407101300,6
1407101400,6
1407101500,19
1407101600,3
1407101700,3
1407101800,15
1407200100,2
1407200200,1
1407200300,6
1407200400,1
1407200600,2
1407200700,3
1407200800,4
1407200900,2
1407201000,3
1407201100,2
1407201200,6
1407201300,26
1407201500,1
1407201800,1
1407201900,4
1407202200,1
1407202300,2
1407202400,4
1407300100,23
1407300400,1
1407300500,11
1407300700,4
1407300800,2
1407400100,3
1407400200,1
1407400300,6
1407400400,1
1407400600,8
1407400700,1
1407500100,3
1407500200,4
1407500301,8
1407500302,9
1407500400,3
1407500600,1
1407600100,1
1407600200,2
1407600400,62
1407600500,3
1407600800,1
1407600900,1
1407601001,14
1407601100,1
1407700100,5
1407700200,15
1407700600,4
1407700700,1
1407700800,13
1407800300,3
1407800401,22
1407800402,30
1407800500,1
1407900100,2
1407900200,2
1407900301,1
1407900303,1
1408000100,45
1408000300,5
1408000401,19
1408000600,1
1408100101,1
1408100102,14
1408200500,4
1408200800,2
1408200900,2
1408201100,2
1408201200,1
1408201300,1
1408201400,1
1408201500,2
1408300101,33
1408300102,25
1408300103,25
1408400104,49
1408400202,1
1408400203,1
1408500300,2
1408500400,5
1408501000,6
1408501100,1
1408501300,4
1408501500,21
1408501600,22
1408600500,1
1408600600,1
1408600700,2
1408601000,1
1408601500,2
1408601600,3
1408601700,2
1408601800,2
1408601900,3
1408602200,3
1408700100,3
1408701200,1
1408701400,10
1408701700,2
1408701800,1
1408701900,1
1408702000,2
1408702400,1
1408800300,3
1408800500,3
1408800600,1
1408800800,1
1408800900,2
1408801000,1
1408801600,2
1408801800,1
1408802000,6
1408802400,1
1408802700,2
1408900400,1
1408900500,1
1408900800,3
1408900900,1
1408901000,3
1408901100,1
1408901200,1
1408901500,1
1408901600,1
1408901800,4
1408901900,2
1408902000,2
1408902100,1
1408902200,2
1408902400,1
1408902800,2
1408903000,1
1409000300,13
1409000400,5
1409100200,1
1409100300,2
1409100400,2
1409100500,3
1409100700,1
1409101000,2
1409101100,1
1409101201,1
1409200100,90
1409200300,1
1409200400,1
1409200600,1
1409200700,3
1409201000,1
1409300100,1
1409300200,2
1409300500,1
1409300700,2
1409300900,1
1409301001,3
1409301100,3
1409301300,1
1409301400,2
1409301500,10
1409400100,1
1409400400,10
1409400700,4
1409400900,1
1409401400,1
1409402000,1
1409500101,8
1409500102,4
1409500103,6
1409500104,12
1409600100,4
1409600200,1
1409600300,12
1409600500,2
1409600600,2
1409600900,2
1409700100,3
1409700200,2
1409700300,7
1409700400,4
1409700500,18
1409700600,1
1409700900,3
1409701200,1
1409701400,7
1409800100,49
1409800200,1
1409800600,11
1409800900,7
1409801000,7
1409801100,6
1409801200,15
1409801300,1
1409801600,2
1409801700,1
1409801800,1
1409801900,10
1409900101,44
1409900102,46
1409900200,18
1409900300,9
1409900400,1
1409900600,1
1410000101,9
1410000102,4
1410000200,6
1410000300,1
1410100100,59
1410100200,32
1410100300,28
1410200101,33
1410200102,26
1410200200,1
1410200300,3
1410300100,5
1410300200,33
1410300300,4
1410400400,2
1410400500,7
1410400600,1
1410400700,26
1410400800,1
1410400900,22
1410401000,12
1410401100,2
1410401200,1
1410401300,1
1410401500,10
1410401600,152
1410500100,1
1410500200,6
1410500400,2
1410500500,3
1410500700,2
1410501000,11
1410501100,3
1410501300,2
1410501400,1
1410700100,1
1410800400,1
1410800500,1
1410900300,2
1410900500,2
1410900600,2
1410900800,2
1410900900,2
1410901000,2
1410901100,2
1410901200,2
1410901300,1
1410901400,2
1410901500,2
1410901600,2
1410901700,2
1410901800,2
1410901900,2
1411000101,6
1411000102,9
1411100103,1
1411100104,4
1411200105,14
1411200106,7
1411300100,2
1411300200,2
1411300300,2
1411300400,2
1411300500,2
1411300600,2
1411300700,2
1411300800,2
1411300900,2
1411301000,2
1411301100,2
1411301200,2
1411301300,2
1411301400,2
1411301500,2
1411301600,2
1411301700,2
1411301800,2
1411301900,2
1411302000,1
1411302600,1
1411400200,12
1411400300,83
1411500100,4
1411500200,26
1411500300,1
1411500400,1
1411600100,3
1411600200,2
1411600300,2
1411600400,12
1411600500,4
1411600600,6
1411600700,3
1411600800,5
1411600900,4
1411601000,3
1411601100,10
1411601400,11
1411700100,4
1411700300,1
1411700400,1
1411800100,2
1411800202,10
1411800300,9
1411800500,3
1411800900,90
1411900100,47
1411900400,6
1412000200,4
1412000400,2
1412000600,1
1412000800,12
1412000900,40
1412001100,2
1412100100,1
1412100200,1
1412100400,13
1412100500,8
1412100700,4
1412100800,4
1412100900,3
1412200200,6
1412200400,1
1412200600,1
1412200700,10
1412300200,5
1412300600,12
1412300800,1
1412300900,4
1412301000,4
1412301100,1
1412500100,3
1412501500,1
1412600600,2
1412600700,1
1412601200,8
1412601400,2
1412601500,2
1412700300,1
1412700600,1
1412701100,3
1412701400,2
1412701600,1
1412701700,1
1412701800,1
1412701900,2
1412702000,1
1412702100,1
1412702200,1
1412702300,1
1412702400,1
1412702500,3
1412702600,1
1412702700,2
1412702800,2
1412702900,1
1412703000,2
1412703100,2
1412703200,1
1412800200,1
1412800500,1
1412801100,2
1412801400,1
1412801500,1
1412801600,2
1412900200,2
1412900300,1
1412900400,2
1412900500,1
1412900600,1
1412900700,1
1412900800,1
1412901300,1
1412901400,1
1412901500,1
1412901600,1
1412901700,1
1412901800,1
1412901900,1
1412902000,1
1412902102,2
1412902200,1
1412902300,1
1412902400,1
1412902500,1
1412902600,1
1412902700,1
1412902900,1
1412903000,1
1413000500,2
1413000600,1
1413000700,1
1413000800,1
1413000900,2
1413001400,1
1413001500,1
1413001600,1
1413001700,1
1413001800,1
1413001900,1
1413002000,1
1413002100,1
1413002200,2
1413002300,1
1413002600,1
1413100600,7
1413100800,7
1413100900,1
1413101000,3
1413101100,1
1413101200,1
1413101300,1
1413101400,1
1413101800,2
1413200103,1
1413400200,1
1413400400,1
1413400500,1
1413400800,1
1413400900,1
1413600100,35
1413600200,2
1413600300,3
1413600400,1
1413600500,2
1413600600,2
1413600700,1
1413600800,1
1413600900,2
1413601400,2
1413601500,2
1413602100,3
1413700100,1
1413700200,1
1413700300,1
1413700400,3
1413700500,3
1413700700,3
1413700900,5
1413701000,6
1413701500,1
1413800100,3
1413800400,1
1413800700,1
1413801700,1
1413900100,1
1413900400,1
1413900700,1
1414000600,1
1414000700,3
1414000900,1
1414001100,3
1414001800,3
1414002000,1
1414002100,2
1414002200,3
1414002300,2
1414100400,4
1414100500,2
1414200300,3
1414200400,4
1414200500,5
1414200600,2
1414200700,3
1414200800,6
1414201000,2
1414300100,2
1414300200,2
1414300300,1
1414400101,7
1414400102,32
1414400200,4
1414500200,1
1414500300,3
1414500400,2
1414500700,2
1414500800,7
1414501000,1
1414501200,2
1414501500,1
1414501600,1
1414501800,1
1414501900,5
1414502100,1
1414502200,1
1414600101,24
1414600102,19
1414600103,20
1414700104,24
1414700200,25
1414700300,4
1414800100,6
1414900100,2
1414900400,1
1414900500,5
1414900600,1
1414900700,111
1414900900,4
1414901200,5
1414901400,2
1414901600,1
1414901900,2
1414902000,7
1414902300,21
1414902400,3
1415000200,1
1415000300,65
1415000400,1
1415001100,1
1415001200,9
1415100100,1
1415100200,14
1415100300,2
1415100400,6
1415100600,2
1415100700,6
1415100800,1
1415200100,42
1415200200,4
1415200301,1
1415200302,1
1415200700,2
1415200800,1
1415200900,2
1415201000,8
1415201400,6
1415300100,1
1415400301,6
1415400302,5
1415400400,4
1415400700,4
1415500100,1
1415500500,1
1415500600,1
1415500900,3
1415501000,6
1415501200,13
1415501300,1
1415501500,16
1415501700,2
1415501800,4
1415600100,1
1415600200,1
1415600300,2
1415600701,5
1415600702,1
1415600800,3
1415700100,1
1415700300,1
1415700400,2
1415700800,2
1415701100,1
1415701200,3
1415701300,1
1415701600,2
1415701800,7
1415701900,1
1415702000,1
1415702100,4
1415800100,5
1415800500,1
1415800700,1
1415801100,2
1415900300,1
1415901700,1
1415903200,1
1415903300,1
1415904100,1
1415904400,1
1416000100,2
1416000400,1
1416000500,1
1416001000,1
1416001100,2
1416001200,4
1416001400,2
1416001500,2
1416001600,1
1416001900,3
1416002000,4
1416002100,1
1416002200,3
1416100200,1
1416100500,2
1416100800,1
1416100900,1
1416101000,1
1416101200,17
1416101300,7
1416101400,5
1416200100,8
1416200201,37
1416200202,23
1416200300,18
1416200400,1
1416200501,34
1416200502,40
1416200600,68
1416300100,1
1416300300,1
1416300400,1
1416300600,1
1416300700,2
1416300900,12
1416301200,14
1416301300,17
1416301400,2
1416301500,2
1416301600,2
1416301700,2
1416400101,50
1416400102,42
1416400103,45
1416400104,48
1416400105,50
1416400300,2
1416400500,1
1416400600,2
1416400700,1
1416500301,187
1416500500,3
1416500800,1
1416600201,1
1416600202,1
1416600300,3
1416600400,4
1416600500,4
1416600700,1
1416600900,12
1416601100,11
1416700200,7
1416700300,3
1416700400,23
1416700500,6
1416700800,32
1416700900,9
1416701000,1
1416701300,10
1416701400,2
1416800101,2
1416800200,1
1416800300,8
1416800600,5
1416800800,11
1416900200,28
1416900300,6
1416900400,1
1416900601,16
1416900700,1
1416900800,9
1416900900,2
1417000100,2
1417000300,6
1417000500,3
1417000600,25
1417000700,5
1417000800,27
1417001100,2
1417100101,6
1417100102,3
1417100103,4
1417100104,3
1417100105,7
1417100106,8
1417100107,4
1417200108,4
1417200109,1
1417200200,6
1417200300,78
1417200800,1
1417201101,2
1417201102,1
1417300200,5
1417300300,64
1417300400,3
1417300500,3
1417300704,2
1417400100,2
1417400201,81
1417400202,91
1417400203,84
1417400204,72
1417500105,75
1417500106,81
1417500107,87
1417500108,82
1417600200,3
1417600300,1
1417600500,4
1417600600,2
1417600900,2
1417601000,4
1417601400,3
1417601500,2
1417601600,2
1417601700,35
1417601800,2
1417601900,7
1417700100,6
1417700300,24
1417700600,2
1417700700,1
1417800200,128
1417800400,1
1417800500,3
1417800700,6
1417800800,4
1417900100,9
1417900200,1
1417900500,25
1418000200,6
1418000400,2
1418000500,3
1418000600,2
1418000700,2
1418000800,1
1418000900,8
1418001000,2
1418100200,4
1418100300,4
1418100400,2
1418200100,3
1418200200,27
1418200400,9
1418300300,9
1418300400,2
1418300500,5
1418300600,2
1418300900,4
1418301200,2
1418400100,3
1418400200,14
1418400400,3
1418400500,4
1418400900,1
1418401200,1
1418401600,6
1418401700,2
1418401800,3
1418401900,1
1418402000,2
1418500100,1
1418500300,2
1418500400,2
1418500900,4
1418501100,2
1418600300,2
1418600600,6
1418600702,15
1418601600,1
1418700100,11
1418700201,26
1418700202,4
1418700300,11
1418800500,1
1418800800,4
1418900100,1
1418900200,1
1418900400,4
1418900500,1
1418900700,1
1418900800,1
1418900900,2
1418901000,2
1418901600,2
1418901700,1
1418901801,24
1418901802,13
1419000400,1
1419000600,2
1419000700,1
1419000800,7
1419000900,3
1419001300,17
1419001400,1
1419100100,1
1419100200,1
1419100300,5
1419100400,3
1419100500,1
1419200100,7
1419200200,3
1419300200,1
1419300500,1
1419300600,6
1419300800,1
1419300900,1
1419301100,6
1419400200,1
1419400300,1
1419400500,1
1419400700,1
1419401000,6
1419401200,3
1419401500,1
1419401900,6
1419402200,1
1419500201,1
1419500600,2
1419501100,2
1419501200,42
1419600100,1
